id,dish
"('Graph46', 116)",5
"('Graph72', 85)",4
"('Graph55', 131)",4
"('Graph70', 85)",4
"('Graph40', 186)",4
"('Graph95', 38)",0
"('Graph66', 27)",5
"('Graph53', 109)",1
"('Graph27', 164)",1
"('Graph100', 40)",5
"('Graph97', 39)",1
"('Graph75', 151)",4
"('Graph72', 164)",4
"('Graph30', 51)",3
"('Graph55', 60)",4
"('Graph41', 118)",4
"('Graph98', 101)",1
"('Graph53', 2)",1
"('Graph14', 168)",1
"('Graph79', 99)",4
"('Graph47', 59)",4
"('Graph80', 145)",0
"('Graph75', 100)",4
"('Graph61', 154)",1
"('Graph21', 54)",4
"('Graph30', 130)",3
"('Graph100', 137)",1
"('Graph41', 1)",4
"('Graph27', 144)",1
"('Graph35', 183)",4
"('Graph100', 186)",1
"('Graph98', 154)",1
"('Graph39', 176)",0
"('Graph53', 147)",1
"('Graph14', 63)",1
"('Graph1', 12)",0
"('Graph47', 170)",4
"('Graph20', 97)",0
"('Graph61', 9)",1
"('Graph42', 183)",5
"('Graph20', 141)",0
"('Graph94', 64)",0
"('Graph35', 36)",3
"('Graph17', 176)",0
"('Graph39', 33)",0
"('Graph99', 141)",3
"('Graph78', 168)",0
"('Graph1', 125)",0
"('Graph74', 167)",4
"('Graph80', 180)",0
"('Graph80', 163)",0
"('Graph33', 75)",1
"('Graph87', 160)",5
"('Graph54', 18)",0
"('Graph20', 62)",2
"('Graph81', 64)",4
"('Graph35', 85)",4
"('Graph52', 88)",5
"('Graph13', 78)",0
"('Graph62', 71)",3
"('Graph78', 59)",5
"('Graph48', 19)",0
"('Graph74', 54)",4
"('Graph32', 141)",0
"('Graph33', 164)",1
"('Graph42', 105)",5
"('Graph93', 25)",0
"('Graph81', 51)",3
"('Graph19', 172)",1
"('Graph51', 144)",3
"('Graph38', 90)",4
"('Graph78', 74)",0
"('Graph48', 128)",0
"('Graph88', 163)",0
"('Graph32', 28)",0
"('Graph20', 128)",5
"('Graph9', 164)",3
"('Graph82', 137)",0
"('Graph34', 6)",0
"('Graph51', 33)",3
"('Graph68', 152)",0
"('Graph13', 172)",0
"('Graph49', 72)",1
"('Graph77', 71)",3
"('Graph88', 48)",0
"('Graph18', 155)",0
"('Graph22', 168)",5
"('Graph43', 38)",3
"('Graph9', 85)",3
"('Graph65', 133)",5
"('Graph34', 177)",0
"('Graph69', 64)",4
"('Graph27', 20)",4
"('Graph38', 188)",5
"('Graph3', 31)",1
"('Graph84', 4)",4
"('Graph63', 15)",0
"('Graph67', 149)",0
"('Graph5', 1)",3
"('Graph43', 181)",3
"('Graph93', 99)",0
"('Graph92', 37)",2
"('Graph65', 20)",4
"('Graph69', 47)",5
"('Graph12', 127)",3
"('Graph85', 196)",0
"('Graph3', 168)",5
"('Graph84', 149)",2
"('Graph89', 139)",0
"('Graph77', 161)",3
"('Graph5', 118)",3
"('Graph8', 150)",0
"('Graph92', 148)",4
"('Graph37', 104)",3
"('Graph81', 100)",2
"('Graph50', 13)",4
"('Graph63', 91)",0
"('Graph85', 87)",1
"('Graph28', 56)",5
"('Graph89', 26)",0
"('Graph17', 115)",0
"('Graph4', 74)",0
"('Graph44', 4)",4
"('Graph8', 57)",5
"('Graph36', 176)",1
"('Graph26', 184)",3
"('Graph37', 153)",2
"('Graph11', 14)",4
"('Graph2', 127)",5
"('Graph85', 38)",0
"('Graph76', 118)",0
"('Graph59', 90)",0
"('Graph4', 37)",0
"('Graph44', 149)",4
"('Graph36', 39)",3
"('Graph29', 100)",4
"('Graph57', 92)",0
"('Graph19', 93)",1
"('Graph86', 150)",0
"('Graph2', 142)",4
"('Graph76', 197)",0
"('Graph27', 117)",3
"('Graph59', 43)",0
"('Graph45', 71)",3
"('Graph73', 76)",4
"('Graph63', 78)",0
"('Graph16', 37)",3
"('Graph82', 108)",0
"('Graph10', 193)",0
"('Graph29', 86)",4
"('Graph21', 95)",4
"('Graph26', 113)",3
"('Graph13', 1)",0
"('Graph22', 125)",4
"('Graph90', 10)",5
"('Graph31', 150)",0
"('Graph10', 80)",0
"('Graph19', 48)",0
"('Graph86', 72)",0
"('Graph16', 74)",3
"('Graph46', 182)",4
"('Graph7', 85)",3
"('Graph24', 92)",3
"('Graph73', 174)",5
"('Graph31', 7)",5
"('Graph56', 62)",0
"('Graph96', 9)",0
"('Graph22', 66)",5
"('Graph96', 131)",0
"('Graph21', 107)",4
"('Graph15', 178)",0
"('Graph58', 75)",4
"('Graph46', 39)",5
"('Graph24', 45)",3
"('Graph97', 93)",1
"('Graph56', 81)",1
"('Graph40', 9)",4
"('Graph64', 46)",1
"('Graph87', 7)",3
"('Graph82', 29)",0
"('Graph99', 14)",1
"('Graph15', 3)",0
"('Graph6', 2)",5
"('Graph46', 80)",3
"('Graph72', 121)",3
"('Graph30', 68)",3
"('Graph55', 111)",4
"('Graph41', 195)",4
"('Graph56', 192)",0
"('Graph40', 158)",4
"('Graph68', 43)",0
"('Graph66', 127)",4
"('Graph53', 81)",2
"('Graph79', 182)",4
"('Graph47', 104)",4
"('Graph75', 179)",4
"('Graph72', 200)",5
"('Graph60', 162)",3
"('Graph16', 155)",3
"('Graph55', 24)",4
"('Graph41', 82)",4
"('Graph94', 134)",0
"('Graph64', 9)",0
"('Graph98', 65)",1
"('Graph79', 71)",5
"('Graph47', 7)",4
"('Graph90', 82)",5
"('Graph25', 65)",3
"('Graph61', 102)",4
"('Graph30', 166)",3
"('Graph23', 198)",4
"('Graph16', 84)",3
"('Graph94', 21)",0
"('Graph35', 155)",4
"('Graph71', 161)",5
"('Graph82', 16)",0
"('Graph14', 35)",3
"('Graph1', 40)",0
"('Graph47', 182)",2
"('Graph61', 21)",4
"('Graph42', 171)",5
"('Graph79', 57)",3
"('Graph80', 189)",0
"('Graph35', 8)",4
"('Graph64', 84)",2
"('Graph52', 53)",3
"('Graph39', 77)",0
"('Graph60', 90)",3
"('Graph78', 148)",1
"('Graph1', 153)",0
"('Graph90', 119)",5
"('Graph65', 86)",4
"('Graph33', 119)",1
"('Graph54', 126)",0
"('Graph42', 60)",4
"('Graph20', 18)",0
"('Graph16', 185)",3
"('Graph68', 125)",0
"('Graph52', 68)",5
"('Graph13', 106)",0
"('Graph78', 39)",5
"('Graph48', 119)",2
"('Graph74', 42)",3
"('Graph32', 169)",0
"('Graph33', 192)",3
"('Graph42', 77)",5
"('Graph93', 53)",0
"('Graph34', 115)",0
"('Graph51', 116)",3
"('Graph38', 126)",5
"('Graph22', 114)",5
"('Graph49', 181)",1
"('Graph15', 137)",0
"('Graph88', 143)",0
"('Graph32', 56)",0
"('Graph9', 128)",1
"('Graph63', 183)",0
"('Graph93', 130)",0
"('Graph64', 191)",2
"('Graph51', 5)",3
"('Graph68', 180)",1
"('Graph71', 107)",4
"('Graph3', 106)",2
"('Graph49', 36)",2
"('Graph77', 99)",3
"('Graph88', 28)",0
"('Graph65', 183)",4
"('Graph18', 130)",0
"('Graph43', 26)",5
"('Graph9', 49)",1
"('Graph65', 121)",4
"('Graph24', 4)",3
"('Graph34', 157)",0
"('Graph69', 124)",4
"('Graph64', 154)",1
"('Graph67', 197)",0
"('Graph84', 40)",2
"('Graph95', 181)",0
"('Graph18', 22)",0
"('Graph5', 37)",3
"('Graph43', 169)",4
"('Graph83', 191)",5
"('Graph92', 73)",4
"('Graph63', 144)",0
"('Graph16', 199)",3
"('Graph11', 200)",5
"('Graph12', 147)",0
"('Graph71', 86)",5
"('Graph3', 148)",2
"('Graph84', 185)",2
"('Graph5', 154)",3
"('Graph91', 135)",2
"('Graph62', 176)",3
"('Graph92', 184)",4
"('Graph37', 76)",3
"('Graph50', 97)",5
"('Graph11', 89)",5
"('Graph85', 115)",1
"('Graph76', 3)",0
"('Graph15', 127)",0
"('Graph17', 87)",0
"('Graph4', 86)",0
"('Graph44', 96)",3
"('Graph8', 29)",0
"('Graph36', 148)",3
"('Graph26', 190)",3
"('Graph11', 42)",5
"('Graph2', 91)",2
"('Graph71', 61)",5
"('Graph76', 146)",5
"('Graph23', 58)",5
"('Graph59', 126)",0
"('Graph45', 184)",3
"('Graph91', 5)",2
"('Graph36', 59)",1
"('Graph57', 56)",0
"('Graph86', 138)",3
"('Graph64', 192)",2
"('Graph29', 11)",5
"('Graph7', 151)",3
"('Graph45', 43)",3
"('Graph73', 112)",4
"('Graph27', 146)",4
"('Graph86', 27)",0
"('Graph71', 24)",4
"('Graph88', 52)",0
"('Graph58', 137)",4
"('Graph26', 157)",3
"('Graph82', 57)",0
"('Graph73', 193)",4
"('Graph63', 61)",0
"('Graph83', 59)",0
"('Graph10', 76)",0
"('Graph97', 94)",1
"('Graph96', 92)",0
"('Graph86', 108)",1
"('Graph60', 40)",3
"('Graph58', 24)",5
"('Graph46', 146)",5
"('Graph7', 105)",3
"('Graph24', 120)",3
"('Graph31', 99)",0
"('Graph56', 2)",1
"('Graph95', 156)",0
"('Graph66', 189)",5
"('Graph96', 175)",0
"('Graph22', 138)",5
"('Graph15', 86)",0
"('Graph58', 111)",5
"('Graph46', 3)",5
"('Graph72', 14)",4
"('Graph56', 181)",1
"('Graph40', 109)",3
"('Graph95', 109)",0
"('Graph87', 59)",5
"('Graph28', 149)",0
"('Graph100', 128)",3
"('Graph60', 3)",3
"('Graph6', 38)",2
"('Graph25', 143)",3
"('Graph22', 155)",4
"('Graph72', 157)",5
"('Graph30', 104)",3
"('Graph55', 75)",4
"('Graph41', 175)",4
"('Graph40', 130)",4
"('Graph66', 99)",5
"('Graph53', 53)",1
"('Graph79', 154)",4
"('Graph47', 116)",4
"('Graph6', 149)",2
"('Graph75', 95)",4
"('Graph25', 102)",3
"('Graph65', 8)",5
"('Graph60', 142)",1
"('Graph41', 62)",3
"('Graph26', 78)",1
"('Graph94', 186)",0
"('Graph98', 61)",1
"('Graph39', 139)",0
"('Graph70', 7)",0
"('Graph60', 102)",3
"('Graph100', 51)",1
"('Graph75', 44)",4
"('Graph61', 66)",4
"('Graph54', 188)",0
"('Graph87', 132)",5
"('Graph94', 9)",0
"('Graph67', 40)",0
"('Graph14', 71)",3
"('Graph1', 68)",0
"('Graph47', 146)",5
"('Graph33', 2)",1
"('Graph54', 43)",0
"('Graph42', 143)",5
"('Graph20', 69)",0
"('Graph81', 153)",1
"('Graph35', 108)",4
"('Graph52', 17)",3
"('Graph39', 105)",0
"('Graph1', 181)",0
"('Graph32', 198)",0
"('Graph83', 105)",0
"('Graph33', 147)",1
"('Graph54', 90)",0
"('Graph42', 16)",4
"('Graph93', 64)",0
"('Graph81', 8)",2
"('Graph51', 199)",3
"('Graph52', 160)",5
"('Graph13', 22)",5
"('Graph78', 3)",0
"('Graph48', 75)",5
"('Graph74', 78)",3
"('Graph32', 85)",0
"('Graph84', 195)",4
"('Graph19', 28)",1
"('Graph21', 178)",4
"('Graph34', 95)",0
"('Graph51', 104)",3
"('Graph38', 18)",5
"('Graph49', 145)",2
"('Graph88', 107)",0
"('Graph32', 36)",0
"('Graph43', 111)",3
"('Graph26', 45)",5
"('Graph9', 108)",1
"('Graph82', 177)",0
"('Graph93', 190)",0
"('Graph64', 147)",2
"('Graph69', 137)",5
"('Graph83', 73)",3
"('Graph38', 133)",4
"('Graph3', 86)",2
"('Graph91', 105)",1
"('Graph77', 31)",3
"('Graph25', 5)",3
"('Graph18', 195)",0
"('Graph9', 29)",1
"('Graph65', 93)",4
"('Graph50', 167)",4
"('Graph69', 24)",5
"('Graph12', 36)",1
"('Graph84', 76)",2
"('Graph89', 176)",0
"('Graph18', 114)",0
"('Graph5', 73)",3
"('Graph43', 141)",5
"('Graph26', 16)",3
"('Graph92', 109)",4
"('Graph37', 63)",2
"('Graph50', 54)",4
"('Graph62', 151)",3
"('Graph12', 183)",0
"('Graph85', 140)",1
"('Graph28', 15)",0
"('Graph89', 195)",0
"('Graph25', 90)",1
"('Graph4', 131)",0
"('Graph96', 6)",0
"('Graph5', 190)",3
"('Graph91', 163)",2
"('Graph62', 172)",3
"('Graph37', 160)",3
"('Graph50', 69)",5
"('Graph11', 117)",5
"('Graph23', 179)",5
"('Graph2', 40)",5
"('Graph85', 31)",0
"('Graph91', 26)",3
"('Graph76', 63)",5
"('Graph89', 82)",0
"('Graph59', 145)",0
"('Graph4', 114)",0
"('Graph44', 92)",4
"('Graph26', 158)",3
"('Graph8', 113)",0
"('Graph36', 104)",3
"('Graph83', 3)",0
"('Graph2', 71)",5
"('Graph29', 184)",5
"('Graph89', 116)",0
"('Graph76', 142)",4
"('Graph68', 70)",0
"('Graph59', 98)",5
"('Graph45', 156)",3
"('Graph36', 31)",1
"('Graph57', 20)",0
"('Graph10', 138)",0
"('Graph87', 169)",5
"('Graph86', 174)",1
"('Graph97', 179)",1
"('Graph29', 47)",5
"('Graph67', 101)",0
"('Graph7', 171)",3
"('Graph45', 15)",3
"('Graph73', 20)",4
"('Graph31', 161)",0
"('Graph70', 25)",0
"('Graph57', 165)",0
"('Graph10', 25)",0
"('Graph62', 193)",3
"('Graph28', 86)",0
"('Graph17', 50)",0
"('Graph97', 99)",1
"('Graph58', 173)",5
"('Graph7', 28)",3
"('Graph24', 139)",1
"('Graph22', 42)",5
"('Graph90', 50)",5
"('Graph63', 1)",2
"('Graph10', 104)",0
"('Graph96', 120)",0
"('Graph99', 164)",1
"('Graph22', 136)",4
"('Graph68', 73)",1
"('Graph58', 60)",5
"('Graph24', 100)",3
"('Graph31', 127)",0
"('Graph56', 102)",0
"('Graph23', 31)",3
"('Graph95', 176)",0
"('Graph66', 161)",4
"('Graph62', 36)",3
"('Graph17', 25)",5
"('Graph15', 122)",0
"('Graph97', 62)",1
"('Graph6', 75)",5
"('Graph46', 111)",5
"('Graph72', 50)",4
"('Graph29', 148)",4
"('Graph55', 166)",4
"('Graph56', 153)",0
"('Graph40', 81)",2
"('Graph95', 1)",0
"('Graph66', 54)",4
"('Graph23', 158)",4
"('Graph99', 70)",1
"('Graph100', 19)",3
"('Graph6', 58)",5
"('Graph25', 171)",3
"('Graph72', 129)",3
"('Graph30', 12)",2
"('Graph55', 87)",4
"('Graph41', 139)",4
"('Graph66', 71)",2
"('Graph68', 76)",1
"('Graph53', 25)",1
"('Graph14', 133)",3
"('Graph17', 196)",0
"('Graph79', 126)",4
"('Graph47', 80)",5
"('Graph6', 169)",5
"('Graph75', 123)",4
"('Graph61', 191)",4
"('Graph30', 159)",3
"('Graph41', 26)",3
"('Graph23', 96)",4
"('Graph98', 25)",1
"('Graph39', 151)",0
"('Graph53', 174)",2
"('Graph14', 20)",3
"('Graph79', 15)",4
"('Graph80', 159)",0
"('Graph61', 46)",4
"('Graph54', 152)",0
"('Graph86', 133)",1
"('Graph20', 168)",0
"('Graph94', 45)",0
"('Graph35', 195)",4
"('Graph98', 168)",1
"('Graph39', 4)",0
"('Graph62', 110)",4
"('Graph14', 107)",3
"('Graph17', 163)",0
"('Graph1', 96)",0
"('Graph74', 128)",3
"('Graph33', 46)",1
"('Graph54', 55)",0
"('Graph20', 89)",5
"('Graph81', 189)",4
"('Graph35', 112)",3
"('Graph52', 125)",5
"('Graph39', 117)",0
"('Graph82', 123)",4
"('Graph48', 62)",0
"('Graph74', 19)",3
"('Graph80', 162)",0
"('Graph33', 191)",1
"('Graph42', 116)",4
"('Graph93', 124)",0
"('Graph67', 17)",0
"('Graph51', 187)",3
"('Graph38', 71)",5
"('Graph52', 140)",5
"('Graph13', 50)",0
"('Graph49', 194)",2
"('Graph78', 111)",5
"('Graph48', 175)",0
"('Graph66', 49)",5
"('Graph74', 98)",4
"('Graph32', 113)",0
"('Graph21', 150)",4
"('Graph82', 92)",0
"('Graph34', 59)",0
"('Graph19', 190)",0
"('Graph51', 76)",3
"('Graph38', 54)",5
"('Graph100', 158)",4
"('Graph13', 131)",0
"('Graph49', 109)",2
"('Graph90', 130)",5
"('Graph88', 87)",0
"('Graph67', 162)",0
"('Graph43', 67)",4
"('Graph9', 72)",5
"('Graph65', 162)",4
"('Graph34', 170)",0
"('Graph69', 165)",4
"('Graph38', 153)",5
"('Graph3', 50)",1
"('Graph49', 28)",2
"('Graph77', 59)",3
"('Graph18', 47)",0
"('Graph82', 19)",0
"('Graph92', 30)",3
"('Graph65', 49)",5
"('Graph50', 155)",5
"('Graph69', 52)",5
"('Graph12', 88)",4
"('Graph3', 195)",1
"('Graph84', 112)",4
"('Graph89', 148)",0
"('Graph77', 132)",3
"('Graph67', 135)",0
"('Graph5', 109)",3
"('Graph8', 179)",5
"('Graph92', 113)",4
"('Graph37', 19)",3
"('Graph82', 87)",0
"('Graph50', 42)",5
"('Graph11', 128)",4
"('Graph12', 171)",4
"('Graph85', 168)",0
"('Graph84', 193)",4
"('Graph89', 39)",0
"('Graph4', 175)",0
"('Graph44', 43)",4
"('Graph5', 194)",3
"('Graph8', 34)",0
"('Graph62', 136)",3
"('Graph37', 132)",3
"('Graph21', 36)",4
"('Graph19', 116)",1
"('Graph2', 20)",4
"('Graph85', 59)",0
"('Graph76', 91)",5
"('Graph27', 74)",1
"('Graph59', 181)",4
"('Graph23', 186)",5
"('Graph4', 30)",2
"('Graph44', 184)",4
"('Graph63', 103)",0
"('Graph8', 85)",5
"('Graph36', 76)",1
"('Graph57', 99)",0
"('Graph22', 189)",4
"('Graph2', 163)",5
"('Graph76', 170)",0
"('Graph59', 6)",4
"('Graph45', 96)",3
"('Graph82', 106)",0
"('Graph29', 122)",4
"('Graph10', 166)",0
"('Graph86', 194)",0
"('Graph23', 139)",3
"('Graph68', 100)",1
"('Graph45', 19)",3
"('Graph73', 56)",5
"('Graph31', 189)",0
"('Graph16', 55)",3
"('Graph57', 129)",0
"('Graph68', 96)",0
"('Graph96', 21)",0
"('Graph86', 83)",0
"('Graph86', 38)",1
"('Graph16', 111)",3
"('Graph46', 169)",5
"('Graph7', 48)",4
"('Graph24', 183)",1
"('Graph11', 75)",4
"('Graph73', 137)",4
"('Graph31', 42)",0
"('Graph67', 142)",0
"('Graph64', 53)",2
"('Graph95', 135)",0
"('Graph96', 100)",0
"('Graph99', 128)",1
"('Graph16', 28)",1
"('Graph15', 141)",0
"('Graph58', 32)",5
"('Graph19', 132)",0
"('Graph31', 91)",0
"('Graph80', 76)",0
"('Graph56', 74)",4
"('Graph40', 36)",4
"('Graph68', 50)",0
"('Graph95', 84)",0
"('Graph66', 133)",5
"('Graph99', 17)",1
"('Graph15', 30)",0
"('Graph6', 111)",2
"('Graph46', 75)",5
"('Graph67', 178)",0
"('Graph55', 130)",4
"('Graph22', 188)",5
"('Graph40', 181)",4
"('Graph64', 16)",2
"('Graph66', 26)",4
"('Graph53', 108)",1
"('Graph100', 55)",1
"('Graph90', 75)",5
"('Graph75', 150)",4
"('Graph72', 165)",4
"('Graph30', 48)",3
"('Graph55', 51)",4
"('Graph41', 119)",4
"('Graph16', 125)",3
"('Graph71', 200)",4
"('Graph14', 169)",3
"('Graph79', 98)",5
"('Graph47', 60)",4
"('Graph75', 103)",4
"('Graph61', 155)",4
"('Graph30', 131)",3
"('Graph41', 6)",4
"('Graph23', 76)",5
"('Graph35', 182)",4
"('Graph64', 123)",2
"('Graph39', 179)",0
"('Graph53', 146)",1
"('Graph14', 56)",3
"('Graph1', 15)",0
"('Graph47', 171)",4
"('Graph90', 96)",5
"('Graph61', 10)",1
"('Graph42', 182)",4
"('Graph68', 110)",1
"('Graph20', 140)",0
"('Graph16', 166)",3
"('Graph94', 65)",0
"('Graph35', 39)",4
"('Graph71', 183)",5
"('Graph39', 32)",0
"('Graph97', 86)",1
"('Graph78', 169)",1
"('Graph99', 147)",1
"('Graph1', 124)",0
"('Graph74', 164)",4
"('Graph33', 74)",1
"('Graph54', 19)",0
"('Graph42', 199)",4
"('Graph20', 61)",0
"('Graph81', 65)",4
"('Graph35', 84)",3
"('Graph64', 70)",1
"('Graph52', 89)",3
"('Graph13', 65)",0
"('Graph78', 56)",5
"('Graph48', 18)",0
"('Graph22', 75)",5
"('Graph74', 55)",4
"('Graph32', 142)",0
"('Graph19', 43)",0
"('Graph42', 104)",4
"('Graph63', 172)",0
"('Graph93', 24)",0
"('Graph16', 139)",3
"('Graph51', 159)",3
"('Graph38', 91)",5
"('Graph71', 146)",4
"('Graph78', 75)",0
"('Graph48', 131)",0
"('Graph88', 162)",0
"('Graph32', 29)",2
"('Graph9', 167)",5
"('Graph82', 136)",0
"('Graph34', 7)",0
"('Graph51', 32)",3
"('Graph68', 159)",1
"('Graph13', 175)",0
"('Graph49', 73)",2
"('Graph77', 70)",3
"('Graph88', 51)",0
"('Graph83', 156)",0
"('Graph18', 156)",0
"('Graph43', 39)",5
"('Graph87', 84)",5
"('Graph9', 84)",1
"('Graph63', 137)",0
"('Graph34', 182)",0
"('Graph69', 65)",5
"('Graph38', 189)",4
"('Graph71', 121)",5
"('Graph3', 30)",1
"('Graph60', 199)",3
"('Graph18', 11)",0
"('Graph18', 144)",0
"('Graph43', 182)",5
"('Graph62', 10)",3
"('Graph65', 21)",4
"('Graph70', 120)",4
"('Graph12', 124)",0
"('Graph85', 197)",0
"('Graph3', 175)",2
"('Graph84', 148)",5
"('Graph89', 136)",0
"('Graph77', 160)",3
"('Graph22', 29)",4
"('Graph68', 148)",1
"('Graph5', 113)",3
"('Graph8', 151)",0
"('Graph87', 113)",5
"('Graph92', 149)",4
"('Graph37', 119)",3
"('Graph50', 14)",4
"('Graph11', 188)",5
"('Graph71', 36)",5
"('Graph100', 99)",3
"('Graph22', 190)",5
"('Graph89', 27)",0
"('Graph59', 200)",3
"('Graph4', 75)",2
"('Graph44', 7)",4
"('Graph8', 6)",0
"('Graph36', 177)",1
"('Graph37', 152)",3
"('Graph11', 13)",5
"('Graph2', 112)",5
"('Graph85', 39)",0
"('Graph76', 119)",0
"('Graph59', 89)",0
"('Graph4', 58)",2
"('Graph44', 148)",4
"('Graph36', 32)",3
"('Graph57', 95)",0
"('Graph26', 109)",3
"('Graph86', 149)",0
"('Graph2', 143)",5
"('Graph71', 3)",4
"('Graph76', 198)",0
"('Graph59', 42)",0
"('Graph45', 68)",3
"('Graph73', 75)",4
"('Graph10', 194)",0
"('Graph29', 87)",4
"('Graph24', 194)",1
"('Graph90', 11)",5
"('Graph31', 153)",0
"('Graph10', 81)",4
"('Graph96', 49)",0
"('Graph86', 119)",1
"('Graph16', 75)",3
"('Graph46', 181)",4
"('Graph7', 84)",3
"('Graph65', 52)",5
"('Graph73', 173)",4
"('Graph31', 6)",0
"('Graph99', 103)",1
"('Graph56', 63)",3
"('Graph22', 93)",5
"('Graph96', 128)",0
"('Graph60', 58)",3
"('Graph58', 68)",5
"('Graph46', 38)",4
"('Graph22', 178)",5
"('Graph24', 44)",5
"('Graph91', 96)",1
"('Graph70', 136)",0
"('Graph23', 170)",2
"('Graph56', 174)",1
"('Graph40', 8)",4
"('Graph95', 72)",0
"('Graph91', 18)",2
"('Graph15', 2)",0
"('Graph6', 3)",2
"('Graph46', 87)",4
"('Graph72', 122)",3
"('Graph30', 69)",3
"('Graph18', 100)",0
"('Graph55', 110)",4
"('Graph41', 192)",4
"('Graph56', 193)",1
"('Graph40', 153)",4
"('Graph66', 126)",5
"('Graph28', 167)",5
"('Graph53', 80)",1
"('Graph60', 29)",3
"('Graph47', 105)",4
"('Graph75', 178)",4
"('Graph61', 200)",1
"('Graph60', 161)",3
"('Graph55', 31)",4
"('Graph41', 83)",4
"('Graph94', 135)",0
"('Graph98', 66)",3
"('Graph22', 12)",5
"('Graph79', 70)",4
"('Graph47', 24)",4
"('Graph75', 3)",4
"('Graph61', 103)",4
"('Graph30', 167)",2
"('Graph94', 22)",0
"('Graph35', 154)",4
"('Graph28', 66)",5
"('Graph14', 92)",3
"('Graph1', 43)",0
"('Graph47', 183)",2
"('Graph100', 69)",3
"('Graph61', 22)",4
"('Graph54', 192)",0
"('Graph42', 170)",4
"('Graph20', 96)",5
"('Graph17', 130)",0
"('Graph94', 101)",0
"('Graph35', 11)",4
"('Graph52', 42)",5
"('Graph39', 76)",0
"('Graph78', 149)",0
"('Graph1', 152)",0
"('Graph33', 118)",1
"('Graph54', 127)",0
"('Graph42', 59)",4
"('Graph20', 17)",0
"('Graph81', 101)",4
"('Graph52', 69)",5
"('Graph13', 109)",5
"('Graph88', 7)",0
"('Graph78', 36)",0
"('Graph48', 118)",0
"('Graph74', 43)",4
"('Graph32', 170)",0
"('Graph28', 109)",5
"('Graph33', 199)",1
"('Graph99', 151)",1
"('Graph70', 151)",4
"('Graph42', 76)",4
"('Graph93', 52)",0
"('Graph34', 112)",0
"('Graph51', 115)",3
"('Graph38', 127)",5
"('Graph27', 86)",1
"('Graph49', 186)",2
"('Graph88', 142)",0
"('Graph25', 30)",5
"('Graph32', 57)",0
"('Graph43', 116)",3
"('Graph9', 131)",1
"('Graph82', 148)",0
"('Graph93', 133)",0
"('Graph64', 190)",2
"('Graph23', 35)",4
"('Graph51', 4)",5
"('Graph68', 187)",0
"('Graph3', 105)",2
"('Graph49', 37)",2
"('Graph77', 98)",3
"('Graph88', 31)",0
"('Graph100', 139)",1
"('Graph43', 27)",3
"('Graph26', 59)",1
"('Graph9', 48)",1
"('Graph65', 122)",4
"('Graph34', 146)",0
"('Graph69', 125)",5
"('Graph83', 71)",0
"('Graph12', 1)",4
"('Graph82', 139)",0
"('Graph22', 175)",5
"('Graph25', 51)",3
"('Graph18', 23)",0
"('Graph85', 72)",0
"('Graph5', 36)",3
"('Graph43', 170)",5
"('Graph92', 70)",4
"('Graph65', 9)",4
"('Graph86', 143)",1
"('Graph23', 4)",4
"('Graph12', 144)",4
"('Graph3', 139)",2
"('Graph84', 184)",5
"('Graph100', 182)",1
"('Graph26', 194)",1
"('Graph5', 149)",3
"('Graph91', 134)",1
"('Graph62', 179)",3
"('Graph92', 185)",4
"('Graph37', 75)",3
"('Graph50', 98)",4
"('Graph11', 88)",4
"('Graph83', 124)",0
"('Graph17', 126)",0
"('Graph76', 4)",5
"('Graph89', 127)",0
"('Graph17', 86)",0
"('Graph25', 72)",3
"('Graph4', 87)",5
"('Graph44', 99)",4
"('Graph98', 148)",1
"('Graph8', 26)",0
"('Graph36', 149)",1
"('Graph11', 41)",4
"('Graph2', 92)",5
"('Graph29', 149)",4
"('Graph76', 147)",0
"('Graph67', 114)",0
"('Graph59', 125)",0
"('Graph45', 185)",3
"('Graph79', 43)",4
"('Graph36', 4)",1
"('Graph57', 59)",0
"('Graph97', 77)",1
"('Graph83', 17)",0
"('Graph97', 142)",3
"('Graph17', 37)",0
"('Graph21', 32)",2
"('Graph97', 122)",1
"('Graph98', 200)",1
"('Graph7', 150)",3
"('Graph45', 40)",3
"('Graph73', 111)",4
"('Graph83', 200)",0
"('Graph57', 200)",0
"('Graph87', 126)",5
"('Graph23', 82)",3
"('Graph86', 26)",4
"('Graph29', 123)",4
"('Graph58', 138)",4
"('Graph21', 50)",4
"('Graph7', 7)",3
"('Graph22', 83)",4
"('Graph73', 192)",4
"('Graph63', 58)",0
"('Graph70', 107)",3
"('Graph10', 77)",0
"('Graph96', 93)",0
"('Graph83', 54)",0
"('Graph15', 196)",0
"('Graph97', 17)",1
"('Graph58', 25)",5
"('Graph46', 145)",5
"('Graph7', 104)",3
"('Graph24', 127)",1
"('Graph26', 150)",5
"('Graph31', 98)",0
"('Graph56', 3)",3
"('Graph21', 69)",4
"('Graph95', 155)",0
"('Graph66', 188)",4
"('Graph96', 172)",0
"('Graph22', 127)",4
"('Graph15', 85)",0
"('Graph58', 104)",5
"('Graph46', 2)",5
"('Graph72', 15)",5
"('Graph26', 178)",1
"('Graph56', 178)",0
"('Graph40', 108)",4
"('Graph95', 108)",0
"('Graph82', 42)",0
"('Graph62', 18)",3
"('Graph15', 38)",0
"('Graph97', 44)",1
"('Graph6', 39)",5
"('Graph75', 193)",4
"('Graph72', 158)",5
